mvalorarriendo,mareac,mnrocuartos,mnrobanos,mnrogarajes,mzona_nombre
1449901,78.0,3.0,2.0,1.0,Noroccidente
1000000,42.0,1.0,1.0,1.0,Noroccidente
950000,59.0,2.0,2.0,0.0,Noroccidente
2500000,145.0,3.0,4.0,2.0,Noroccidente
3060000,144.0,3.0,4.0,1.0,Noroccidente
1012000,63.0,3.0,2.0,1.0,Suroccidente
1800000,105.0,3.0,2.0,1.0,Noroccidente
1160000,74.0,3.0,2.0,1.0,Noroccidente
940000,64.0,3.0,2.0,1.0,Suroccidente
940000,55.0,3.0,2.0,1.0,Suroccidente
1180000,65.0,3.0,2.0,0.0,Suroccidente
893500,85.0,2.0,2.0,1.0,Noroccidente
1500000,90.0,2.0,2.0,1.0,Noroccidente
2000000,196.0,3.0,3.0,1.0,Noroccidente
1100000,58.0,2.0,2.0,1.0,Noroccidente
2500000,138.0,3.0,4.0,1.0,Noroccidente
1900000,120.0,3.0,3.0,1.0,Noroccidente
3500000,210.0,3.0,4.0,1.0,Noroccidente
750000,80.0,2.0,1.0,0.0,Suroccidente
850000,58.0,2.0,1.0,0.0,Suroccidente
1400000,84.0,3.0,2.0,1.0,Noroccidente
2660000,85.0,2.0,2.0,1.0,Noroccidente
1370000,114.0,3.0,2.0,1.0,Noroccidente
2800000,137.0,3.0,3.0,1.0,Noroccidente
3369000,117.0,3.0,3.0,1.0,Noroccidente
1100000,33.0,1.0,1.0,0.0,Noroccidente
2800000,137.0,3.0,3.0,1.0,Noroccidente
2000000,180.0,3.0,2.0,1.0,Noroccidente
1200000,73.0,2.0,1.0,1.0,Noroccidente
1118000,70.0,2.0,2.0,1.0,Noroccidente
1400000,77.0,3.0,2.0,1.0,Noroccidente
2000000,75.0,2.0,2.0,1.0,Noroccidente
1551000,40.0,1.0,2.0,1.0,Noroccidente
2400000,40.0,1.0,2.0,1.0,Noroccidente
1300000,60.0,1.0,1.0,0.0,Noroccidente
1450000,40.0,1.0,2.0,1.0,Noroccidente
1500000,138.0,3.0,3.0,1.0,Noroccidente
2800000,137.0,3.0,3.0,1.0,Noroccidente
4000000,300.0,3.0,4.0,2.0,Noroccidente
900000,33.0,1.0,1.0,0.0,Noroccidente
1800000,71.0,1.0,1.0,1.0,Noroccidente
2800000,137.0,3.0,3.0,1.0,Noroccidente
1860000,40.0,1.0,1.0,1.0,Noroccidente
1150000,90.0,2.0,2.0,1.0,Noroccidente
1550000,120.0,2.0,3.0,0.0,Noroccidente
550000,46.0,3.0,1.0,0.0,Suroccidente
1100000,55.0,2.0,2.0,1.0,Noroccidente
1125000,66.0,3.0,2.0,1.0,Noroccidente
1500000,60.0,2.0,2.0,2.0,Noroccidente
1600000,100.0,3.0,2.0,1.0,Otros
1100000,81.0,3.0,1.0,1.0,Noroccidente
1600000,110.0,3.0,3.0,1.0,Noroccidente
900000,64.0,3.0,2.0,1.0,Suroccidente
1360000,67.0,2.0,2.0,1.0,Otros
1533000,84.0,2.0,2.0,1.0,Noroccidente
1530000,155.0,3.0,2.0,1.0,Noroccidente
1053000,58.0,2.0,1.0,1.0,Noroccidente
1361000,130.0,1.0,2.0,0.0,Noroccidente
1500000,107.0,3.0,2.0,1.0,Noroccidente
616000,45.0,1.0,1.0,1.0,Noroccidente
750000,85.0,2.0,1.0,0.0,Suroccidente
850000,55.0,1.0,1.0,0.0,Suroccidente
1430000,68.0,2.0,2.0,1.0,Noroccidente
1250000,65.0,3.0,2.0,1.0,Suroccidente
1150000,70.0,2.0,2.0,1.0,Noroccidente
750000,70.0,2.0,1.0,0.0,Suroccidente
750000,70.0,2.0,1.0,0.0,Suroccidente
1429000,70.0,2.0,2.0,1.0,Noroccidente
1100000,54.0,1.0,1.0,1.0,Noroccidente
4500000,190.0,3.0,3.0,2.0,Noroccidente
1180000,71.0,2.0,2.0,0.0,Noroccidente
950000,81.0,1.0,1.0,1.0,Noroccidente
1049000,62.0,3.0,2.0,0.0,Noroccidente
2500000,75.0,1.0,1.0,1.0,Suroccidente
900000,63.0,3.0,2.0,1.0,Suroccidente
2315000,119.0,3.0,3.0,1.0,Noroccidente
1250000,60.0,2.0,2.0,1.0,Noroccidente
1100000,92.0,3.0,2.0,0.0,Noroccidente
2200000,94.0,2.0,2.0,1.0,Otros
1500000,65.0,2.0,2.0,2.0,Noroccidente
2200000,139.0,3.0,2.0,2.0,Noroccidente
2496000,135.0,3.0,2.0,1.0,Noroccidente
1814880,79.0,2.0,2.0,1.0,Noroccidente
2493180,109.0,3.0,2.0,1.0,Noroccidente
2508000,110.0,2.0,2.0,1.0,Noroccidente
2357292,103.0,3.0,2.0,1.0,Noroccidente
2280000,100.0,2.0,2.0,1.0,Noroccidente
2302800,101.0,3.0,2.0,1.0,Noroccidente
986515,72.0,2.0,3.0,1.0,Noroccidente
1000000,41.0,1.0,2.0,1.0,Noroccidente
1134000,68.0,3.0,2.0,0.0,Noroccidente
1600000,68.0,3.0,2.0,1.0,Noroccidente
1800000,86.0,2.0,3.0,1.0,Noroccidente
1800000,200.0,3.0,2.0,1.0,Noroccidente
651900,84.0,2.0,2.0,0.0,Suroccidente
900000,58.0,2.0,2.0,0.0,Otros
1600000,141.0,4.0,4.0,0.0,Noroccidente
1280000,63.0,3.0,2.0,0.0,Noroccidente
859000,65.0,2.0,1.0,1.0,Noroccidente
1500000,66.0,3.0,2.0,1.0,Otros
2500000,98.0,3.0,2.0,0.0,Noroccidente
950000,81.0,1.0,1.0,1.0,Noroccidente
1300000,53.0,1.0,1.0,1.0,Noroccidente
650000,66.0,3.0,3.0,0.0,Suroccidente
800000,50.0,2.0,1.0,0.0,Suroccidente
1392311,78.0,3.0,2.0,1.0,Noroccidente
550000,45.0,2.0,1.0,0.0,Suroccidente
2420000,250.0,4.0,3.0,2.0,Noroccidente
2800000,250.0,4.0,3.0,2.0,Noroccidente
2055240,182.0,4.0,3.0,0.0,Noroccidente
800000,38.0,1.0,1.0,1.0,Noroccidente
1292000,115.0,3.0,2.0,1.0,Noroccidente
1350000,75.0,3.0,2.0,1.0,Noroccidente
5000000,150.0,2.0,3.0,2.0,Noroccidente
1700000,74.0,2.0,2.0,1.0,Noroccidente
1227000,40.0,1.0,1.0,1.0,Noroccidente
2145000,75.0,2.0,2.0,1.0,Noroccidente
1350000,51.0,1.0,2.0,1.0,Noroccidente
1500000,80.0,3.0,3.0,0.0,Otros
1600000,96.0,2.0,3.0,1.0,Otros
900000,61.0,3.0,2.0,0.0,Suroccidente
1667000,97.0,3.0,2.0,1.0,Noroccidente
780000,52.0,2.0,1.0,0.0,Suroccidente
1450000,78.0,3.0,2.0,1.0,Noroccidente
900000,51.0,2.0,2.0,0.0,Suroccidente
1000000,60.0,2.0,2.0,1.0,Noroccidente
2000000,111.0,3.0,2.0,1.0,Noroccidente
2500000,170.0,3.0,2.0,1.0,Noroccidente
3300000,77.0,1.0,2.0,0.0,Noroccidente
7000000,269.0,3.0,4.0,2.0,Noroccidente
979000,62.0,3.0,2.0,0.0,Noroccidente
1400000,70.0,1.0,2.0,1.0,Noroccidente
1300000,80.0,3.0,3.0,1.0,Noroccidente
1578000,44.0,1.0,1.0,1.0,Noroccidente
800000,68.0,2.0,1.0,0.0,Suroccidente
3000000,172.0,3.0,4.0,1.0,Noroccidente
1400000,80.0,3.0,2.0,1.0,Noroccidente
1050000,40.0,1.0,1.0,1.0,Noroccidente
900000,85.0,2.0,2.0,0.0,Suroccidente
350000,16.0,1.0,1.0,1.0,Noroccidente
1100000,48.0,1.0,1.0,1.0,Noroccidente
1100000,93.0,3.0,2.0,1.0,Suroccidente
800000,90.0,2.0,1.0,0.0,Suroccidente
1500000,110.0,3.0,2.0,1.0,Noroccidente
400000,29.0,2.0,1.0,0.0,Suroccidente
1350000,68.0,3.0,2.0,1.0,Noroccidente
750000,42.0,2.0,1.0,0.0,Suroccidente
730000,30.0,1.0,1.0,1.0,Noroccidente
950000,81.0,1.0,1.0,1.0,Noroccidente
1570000,125.0,3.0,2.0,1.0,Suroccidente
1500000,72.0,2.0,2.0,1.0,Suroccidente
800000,70.0,2.0,2.0,1.0,Suroccidente
1400000,118.0,3.0,2.0,1.0,Noroccidente
1380000,65.0,2.0,2.0,1.0,Suroccidente
900000,71.0,2.0,2.0,0.0,Noroccidente
1150000,58.0,2.0,2.0,1.0,Noroccidente
1300000,103.0,3.0,2.0,1.0,Noroccidente
1100000,35.0,1.0,1.0,0.0,Noroccidente
750000,39.0,1.0,1.0,0.0,Noroccidente
1500000,50.0,1.0,1.0,1.0,Noroccidente
1800000,46.2,1.0,1.0,1.0,Noroccidente
1840000,65.0,3.0,2.0,1.0,Noroccidente
900000,77.0,3.0,1.0,0.0,Suroccidente
1900000,120.0,3.0,3.0,1.0,Noroccidente
1380000,190.0,3.0,3.0,2.0,Noroccidente
1600000,179.0,3.0,2.0,1.0,Noroccidente
588126,54.0,2.0,1.0,0.0,Suroccidente
1300000,39.0,1.0,2.0,0.0,Noroccidente
1300000,38.0,1.0,2.0,0.0,Noroccidente
1300000,39.0,1.0,2.0,0.0,Noroccidente
1600000,86.0,2.0,2.0,1.0,Noroccidente
750000,80.0,2.0,1.0,0.0,Suroccidente
2800000,144.0,3.0,4.0,2.0,Noroccidente
984000,55.0,1.0,1.0,1.0,Noroccidente
3170000,90.0,2.0,3.0,2.0,Noroccidente
3500000,95.0,2.0,2.0,1.0,Noroccidente
2151900,110.0,2.0,2.0,1.0,Noroccidente
2200000,92.0,3.0,2.0,1.0,Noroccidente
1600000,79.0,3.0,2.0,1.0,Noroccidente
1300000,120.0,3.0,2.0,0.0,Noroccidente
1200000,58.0,1.0,1.0,1.0,Noroccidente
4100000,154.0,3.0,4.0,2.0,Noroccidente
2500000,67.0,1.0,1.0,1.0,Noroccidente
2800000,127.0,3.0,2.0,2.0,Noroccidente
900000,61.0,2.0,2.0,0.0,Otros
1700000,62.0,1.0,2.0,1.0,Noroccidente
2324000,140.0,3.0,4.0,1.0,Noroccidente
1100000,121.0,2.0,2.0,2.0,Noroccidente
850000,64.0,3.0,2.0,0.0,Suroccidente
3000000,102.0,2.0,3.0,2.0,Noroccidente
3000000,93.0,3.0,3.0,1.0,Noroccidente
4372000,211.0,3.0,2.0,2.0,Noroccidente
2539662,66.0,1.0,1.0,1.0,Noroccidente
7200000,385.0,3.0,5.0,1.0,Noroccidente
1600000,73.0,2.0,3.0,1.0,Noroccidente
2700000,124.0,3.0,2.0,2.0,Noroccidente
2200000,118.0,3.0,3.0,0.0,Noroccidente
1200000,36.0,1.0,1.0,1.0,Noroccidente
2200000,117.0,3.0,2.0,2.0,Noroccidente
1500000,47.0,1.0,1.0,1.0,Noroccidente
900000,150.0,1.0,1.0,1.0,Noroccidente
1200000,72.0,3.0,2.0,1.0,Suroccidente
1000000,40.0,1.0,1.0,1.0,Noroccidente
2500000,220.0,3.0,4.0,2.0,Noroccidente
2500000,112.0,3.0,2.0,2.0,Noroccidente
1100000,55.0,1.0,1.0,0.0,Noroccidente
1200000,40.0,1.0,1.0,1.0,Noroccidente
2400000,96.0,2.0,3.0,2.0,Noroccidente
2000000,112.0,3.0,3.0,2.0,Noroccidente
1700000,58.0,1.0,1.0,1.0,Noroccidente
900000,39.0,1.0,2.0,1.0,Noroccidente
3800000,170.0,3.0,4.0,2.0,Noroccidente
1700000,120.0,3.0,3.0,1.0,Noroccidente
1200000,85.0,2.0,3.0,1.0,Noroccidente
1750000,44.0,1.0,1.0,1.0,Noroccidente
1300000,78.0,2.0,1.0,1.0,Noroccidente
1500000,40.0,1.0,1.0,1.0,Noroccidente
1400000,90.0,3.0,3.0,1.0,Noroccidente
1850000,111.0,3.0,2.0,1.0,Noroccidente
1200000,39.0,1.0,1.0,1.0,Noroccidente
800000,66.0,2.0,1.0,0.0,Suroccidente
1800000,95.0,3.0,3.0,1.0,Noroccidente
1350000,70.0,3.0,3.0,1.0,Noroccidente
1200000,58.0,2.0,2.0,1.0,Noroccidente
1700000,106.0,3.0,3.0,1.0,Noroccidente
4800000,208.0,4.0,5.0,2.0,Noroccidente
1500000,40.0,1.0,1.0,1.0,Noroccidente
2450000,120.0,2.0,3.0,1.0,Noroccidente
1500000,92.0,3.0,2.0,1.0,Noroccidente
2200000,114.0,3.0,3.0,2.0,Noroccidente
3700000,328.0,4.0,4.0,2.0,Noroccidente
2250000,100.89,3.0,3.0,1.0,Noroccidente
1500000,63.0,1.0,2.0,1.0,Noroccidente
3500000,190.0,3.0,3.0,1.0,Noroccidente
4090000,154.0,3.0,3.0,2.0,Noroccidente
3900000,240.0,3.0,4.0,2.0,Noroccidente
1350000,90.0,2.0,2.0,0.0,Noroccidente
2300000,87.0,2.0,3.0,1.0,Noroccidente
1400000,103.0,2.0,1.0,1.0,Noroccidente
1200000,80.0,2.0,3.0,1.0,Noroccidente
2600000,90.0,3.0,3.0,2.0,Noroccidente
980000,56.0,2.0,2.0,1.0,Noroccidente
1320000,120.0,3.0,2.0,1.0,Noroccidente
2000000,87.0,2.0,2.0,1.0,Noroccidente
2760000,145.0,3.0,3.0,2.0,Noroccidente
1900000,210.0,3.0,3.0,1.0,Noroccidente
1900000,110.0,3.0,3.0,1.0,Noroccidente
3000000,130.0,3.0,2.0,1.0,Noroccidente
2050000,56.0,1.0,1.0,1.0,Noroccidente
1300000,64.0,3.0,2.0,1.0,Noroccidente
1300000,64.0,3.0,2.0,1.0,Noroccidente
1488000,170.0,3.0,2.0,1.0,Noroccidente
567490,41.0,1.0,1.0,0.0,Noroccidente
3400000,130.0,3.0,3.0,2.0,Noroccidente
1100000,71.0,2.0,1.0,1.0,Noroccidente
1300000,116.0,3.0,2.0,1.0,Noroccidente
7000000,320.0,3.0,3.0,1.0,Noroccidente
1220000,87.0,3.0,2.0,1.0,Noroccidente
850000,27.0,1.0,1.0,0.0,Noroccidente
1600000,145.0,3.0,3.0,1.0,Noroccidente
4500000,174.0,3.0,3.0,1.0,Noroccidente
1000000,40.0,1.0,2.0,1.0,Noroccidente
1100000,90.0,2.0,1.0,1.0,Noroccidente
1400000,40.0,1.0,1.0,1.0,Noroccidente
1500000,70.0,2.0,3.0,1.0,Noroccidente
1450000,65.0,1.0,2.0,1.0,Noroccidente
2500000,111.0,3.0,4.0,2.0,Noroccidente
2600000,250.0,3.0,3.0,1.0,Noroccidente
1700000,43.0,1.0,1.0,1.0,Noroccidente
2000000,190.0,3.0,4.0,2.0,Noroccidente
1678000,39.0,1.0,1.0,1.0,Noroccidente
1250000,75.0,3.0,2.0,1.0,Noroccidente
1836000,187.0,3.0,4.0,1.0,Noroccidente
1500000,72.0,2.0,2.0,1.0,Noroccidente
2000000,71.0,1.0,2.0,1.0,Noroccidente
4000000,174.0,3.0,2.0,2.0,Noroccidente
1700000,98.0,3.0,2.0,1.0,Noroccidente
1050000,70.0,2.0,2.0,1.0,Noroccidente
3000000,128.0,3.0,4.0,2.0,Noroccidente
1800000,85.0,3.0,2.0,1.0,Noroccidente
1800000,41.0,1.0,1.0,1.0,Noroccidente
2800000,131.0,3.0,3.0,2.0,Noroccidente
1900000,54.0,1.0,1.0,1.0,Noroccidente
1245000,114.0,3.0,2.0,1.0,Noroccidente
1301000,87.0,2.0,2.0,2.0,Noroccidente
2200000,42.0,1.0,1.0,2.0,Noroccidente
5500000,154.0,3.0,5.0,2.0,Noroccidente
1000000,80.0,2.0,2.0,1.0,Noroccidente
4600000,151.0,3.0,3.0,2.0,Noroccidente
1250000,124.0,3.0,2.0,1.0,Noroccidente
1329784,116.0,3.0,2.0,1.0,Noroccidente
1127701,115.0,3.0,2.0,1.0,Noroccidente
1022400,35.0,1.0,1.0,0.0,Noroccidente
2000000,112.0,3.0,3.0,1.0,Noroccidente
6500000,330.0,3.0,3.0,2.0,Noroccidente
1334500,45.0,1.0,1.0,1.0,Noroccidente
7000000,330.0,3.0,4.0,0.0,Noroccidente
2600000,40.0,1.0,1.0,1.0,Noroccidente
4000000,174.0,3.0,3.0,2.0,Noroccidente
2100000,61.0,1.0,1.0,1.0,Noroccidente
1700000,42.0,1.0,1.0,0.0,Noroccidente
1800000,60.0,1.0,1.0,1.0,Noroccidente
1400000,45.0,1.0,1.0,1.0,Noroccidente
4000000,160.0,3.0,4.0,1.0,Noroccidente
1682000,91.0,2.0,2.0,1.0,Noroccidente
4000000,169.0,3.0,3.0,2.0,Noroccidente
1650000,92.0,2.0,2.0,0.0,Noroccidente
1425000,120.0,3.0,3.0,2.0,Noroccidente
2500000,138.0,3.0,3.0,2.0,Noroccidente
1866000,103.0,2.0,2.0,2.0,Noroccidente
1900000,106.0,3.0,3.0,2.0,Noroccidente
1600000,96.0,2.0,3.0,1.0,Noroccidente
7000000,195.0,3.0,5.0,2.0,Noroccidente
1200000,39.0,1.0,1.0,1.0,Noroccidente
1259000,109.0,3.0,2.0,1.0,Noroccidente
1000000,39.0,1.0,1.0,1.0,Noroccidente
2000000,112.0,3.0,3.0,1.0,Noroccidente
1800000,40.0,1.0,2.0,1.0,Noroccidente
2462000,215.0,3.0,3.0,1.0,Noroccidente
950000,54.0,1.0,2.0,1.0,Noroccidente
1370000,84.0,3.0,2.0,1.0,Noroccidente
1300000,45.0,1.0,1.0,1.0,Noroccidente
950000,168.0,3.0,1.0,0.0,Noroccidente
1600000,67.0,2.0,3.0,1.0,Noroccidente
2800000,81.0,2.0,2.0,1.0,Noroccidente
2000000,42.0,1.0,1.0,1.0,Noroccidente
1400000,40.0,1.0,1.0,1.0,Noroccidente
950000,60.0,3.0,2.0,0.0,Suroccidente
1100000,49.0,2.0,1.0,1.0,Noroccidente
2000000,33.0,1.0,1.0,1.0,Noroccidente
850000,40.0,1.0,1.0,1.0,Noroccidente
1970000,99.0,3.0,2.0,0.0,Noroccidente
2445000,127.0,2.0,2.0,1.0,Noroccidente
1600000,100.0,3.0,2.0,1.0,Noroccidente
1550000,105.0,2.0,3.0,1.0,Noroccidente
1300000,100.0,2.0,2.0,1.0,Noroccidente
1500000,70.0,1.0,2.0,1.0,Noroccidente
2500000,153.0,3.0,2.0,2.0,Noroccidente
3500000,97.0,2.0,3.0,2.0,Noroccidente
2000000,50.0,1.0,1.0,1.0,Noroccidente
1600000,80.0,2.0,2.0,1.0,Noroccidente
1840000,177.0,3.0,4.0,1.0,Noroccidente
2300000,143.0,3.0,3.0,2.0,Noroccidente
2200000,48.0,1.0,1.0,1.0,Noroccidente
900000,70.0,3.0,1.0,1.0,Suroccidente
2150000,85.0,2.0,3.0,1.0,Noroccidente
1170000,40.0,1.0,1.0,1.0,Noroccidente
1610000,140.0,3.0,2.0,2.0,Noroccidente
1550000,74.0,3.0,2.0,1.0,Noroccidente
1300000,110.0,3.0,2.0,1.0,Noroccidente
2200000,255.0,3.0,3.0,2.0,Noroccidente
1321000,80.0,3.0,3.0,1.0,Noroccidente
1550000,95.0,2.0,2.0,1.0,Noroccidente
2000000,138.6,3.0,3.0,2.0,Noroccidente
1425000,62.0,2.0,2.0,1.0,Noroccidente
2300000,105.0,3.0,3.0,1.0,Noroccidente
1060000,49.0,1.0,1.0,1.0,Noroccidente
1200000,150.0,3.0,2.0,1.0,Noroccidente
1326000,70.0,2.0,2.0,2.0,Noroccidente
1800000,119.0,3.0,2.0,1.0,Noroccidente
2600000,225.0,3.0,5.0,2.0,Noroccidente
2348000,112.0,3.0,3.0,2.0,Industrial y Alrededores
1094000,75.0,3.0,2.0,1.0,Noroccidente
3000000,70.0,2.0,2.0,1.0,Noroccidente
3310000,185.0,4.0,4.0,2.0,Noroccidente
800000,60.0,2.0,2.0,0.0,Suroccidente
1700000,98.0,3.0,2.0,1.0,Noroccidente
930000,60.0,3.0,2.0,0.0,Suroccidente
1700000,67.0,2.0,2.0,1.0,Noroccidente
2300000,80.0,2.0,3.0,2.0,Noroccidente
1700000,56.0,2.0,2.0,1.0,Noroccidente
1040000,85.0,2.0,2.0,1.0,Noroccidente
1300000,50.0,1.0,1.0,1.0,Noroccidente
1900000,67.0,1.0,2.0,1.0,Noroccidente
1665500,45.0,1.0,1.0,1.0,Noroccidente
1360000,75.0,3.0,2.0,1.0,Noroccidente
2400000,104.0,3.0,3.0,0.0,Noroccidente
1400000,46.0,1.0,1.0,1.0,Noroccidente
1600000,121.0,3.0,2.0,1.0,Noroccidente
1500000,123.0,3.0,2.0,1.0,Noroccidente
1600000,121.0,3.0,2.0,1.0,Noroccidente
1600000,123.0,3.0,2.0,1.0,Noroccidente
1500000,110.0,3.0,2.0,1.0,Noroccidente
1500000,82.0,3.0,2.0,0.0,Noroccidente
1000000,91.0,3.0,2.0,1.0,Noroccidente
1500000,80.0,1.0,2.0,1.0,Noroccidente
1298000,85.0,2.0,2.0,1.0,Noroccidente
2300000,142.0,2.0,3.0,2.0,Noroccidente
1800000,156.0,3.0,2.0,2.0,Noroccidente
2066000,95.14,2.0,3.0,1.0,Noroccidente
800000,42.0,1.0,1.0,1.0,Noroccidente
1680195,80.0,2.0,2.0,1.0,Noroccidente
1100000,58.0,1.0,2.0,1.0,Noroccidente
1200000,50.0,1.0,1.0,1.0,Noroccidente
1300000,86.0,2.0,3.0,2.0,Noroccidente
1204700,45.0,1.0,1.0,1.0,Noroccidente
1450000,112.0,3.0,2.0,1.0,Noroccidente
2200000,144.0,3.0,4.0,1.0,Noroccidente
2100000,130.0,2.0,3.0,1.0,Noroccidente
4372000,211.0,3.0,4.0,3.0,Noroccidente
1200000,77.0,3.0,2.0,1.0,Noroccidente
1250000,72.0,3.0,2.0,1.0,Noroccidente
1850000,319.0,3.0,3.0,3.0,Noroccidente
1200000,54.0,1.0,1.0,0.0,Noroccidente
1400000,102.0,3.0,2.0,1.0,Noroccidente
1400000,97.0,3.0,3.0,1.0,Noroccidente
2000000,105.0,3.0,2.0,1.0,Noroccidente
2500000,127.0,3.0,2.0,1.0,Noroccidente
2500000,95.0,2.0,3.0,2.0,Noroccidente
1500000,105.0,3.0,2.0,1.0,Noroccidente
1200000,37.0,1.0,1.0,1.0,Noroccidente
2600000,81.0,2.0,2.0,1.0,Noroccidente
1500000,83.0,2.0,1.0,1.0,Noroccidente
1800000,90.0,2.0,2.0,1.0,Noroccidente
1860000,49.0,1.0,1.0,1.0,Noroccidente
700000,110.0,1.0,1.0,0.0,Noroccidente
1250000,66.0,2.0,2.0,1.0,Noroccidente
1900000,96.0,3.0,3.0,2.0,Noroccidente
1250000,60.0,2.0,2.0,1.0,Noroccidente
1600000,71.0,3.0,2.0,1.0,Noroccidente
1850000,116.0,3.0,2.0,1.0,Noroccidente
1122000,95.0,2.0,2.0,1.0,Noroccidente
2650000,56.0,1.0,1.0,1.0,Noroccidente
1300000,126.0,3.0,3.0,1.0,Noroccidente
980000,51.0,1.0,1.0,1.0,Noroccidente
1531542,78.0,2.0,2.0,1.0,Noroccidente
2100000,72.0,2.0,3.0,0.0,Noroccidente
3000000,128.0,3.0,4.0,2.0,Noroccidente
1650000,78.0,3.0,2.0,0.0,Noroccidente
1250000,93.0,2.0,2.0,1.0,Noroccidente
7000000,269.0,3.0,5.0,2.0,Noroccidente
1300000,111.0,3.0,2.0,1.0,Noroccidente
2280000,60.0,1.0,1.0,1.0,Noroccidente
1550000,85.0,2.0,2.0,1.0,Noroccidente
1135000,41.0,1.0,1.0,1.0,Noroccidente
1800000,52.0,1.0,1.0,1.0,Noroccidente
1767000,43.0,1.0,1.0,1.0,Noroccidente
2000000,90.0,3.0,3.0,1.0,Noroccidente
1000000,55.0,1.0,1.0,1.0,Noroccidente
1500000,66.0,2.0,2.0,1.0,Noroccidente
1186000,57.0,2.0,2.0,1.0,Noroccidente
3400000,220.0,3.0,5.0,1.0,Noroccidente
1400000,124.0,3.0,2.0,2.0,Noroccidente
1184000,67.0,2.0,2.0,1.0,Noroccidente
1184000,67.0,2.0,2.0,1.0,Noroccidente
2697000,178.0,5.0,3.0,2.0,Noroccidente
1325000,70.0,2.0,2.0,1.0,Noroccidente
1500000,43.0,1.0,1.0,1.0,Noroccidente
2000000,95.0,2.0,2.0,1.0,Noroccidente
880000,60.0,3.0,2.0,0.0,Suroccidente
1250000,89.0,2.0,2.0,1.0,Noroccidente
1100000,70.0,3.0,2.0,1.0,Noroccidente
2050000,130.0,2.0,2.0,2.0,Noroccidente
1400000,60.0,2.0,2.0,1.0,Noroccidente
1700000,150.0,3.0,2.0,1.0,Noroccidente
950000,40.0,1.0,1.0,1.0,Noroccidente
1000000,40.0,1.0,1.0,0.0,Noroccidente
1600000,110.0,3.0,2.0,1.0,Noroccidente
2500000,117.0,3.0,3.0,1.0,Noroccidente
2740000,128.0,3.0,3.0,2.0,Noroccidente
1200000,80.0,2.0,3.0,1.0,Noroccidente
1850000,80.0,3.0,3.0,1.0,Noroccidente
1600000,80.0,2.0,1.0,1.0,Noroccidente
940000,45.0,1.0,1.0,1.0,Noroccidente
1800000,101.0,3.0,3.0,1.0,Noroccidente
1500000,118.0,2.0,2.0,1.0,Noroccidente
950000,168.0,3.0,1.0,0.0,Noroccidente
932000,50.0,1.0,2.0,1.0,Noroccidente
1700000,125.0,3.0,2.0,1.0,Noroccidente
1400000,75.0,2.0,2.0,0.0,Noroccidente
965000,50.0,1.0,2.0,1.0,Noroccidente
1800000,160.0,3.0,3.0,1.0,Noroccidente
2300000,142.0,3.0,2.0,1.0,Noroccidente
2500000,129.0,3.0,2.0,1.0,Noroccidente
1300000,72.0,2.0,3.0,1.0,Noroccidente
1800000,154.0,3.0,3.0,1.0,Noroccidente
1560000,130.0,3.0,3.0,1.0,Noroccidente
4000000,147.0,3.0,3.0,2.0,Noroccidente
1700000,77.0,3.0,2.0,1.0,Noroccidente
1090000,45.0,1.0,1.0,1.0,Noroccidente
700000,80.0,3.0,1.0,1.0,Suroccidente
1200000,45.0,1.0,1.0,1.0,Noroccidente
1000000,60.0,3.0,2.0,0.0,Suroccidente
1473643,120.0,3.0,3.0,1.0,Noroccidente
1355000,70.0,2.0,3.0,1.0,Noroccidente
1400000,72.0,2.0,2.0,1.0,Noroccidente
1600000,70.0,2.0,3.0,0.0,Noroccidente
2142017,105.0,3.0,2.0,2.0,Industrial y Alrededores
890000,40.0,1.0,1.0,1.0,Noroccidente
1867000,117.0,3.0,3.0,0.0,Noroccidente
830000,45.0,1.0,1.0,1.0,Noroccidente
3900000,250.0,3.0,5.0,2.0,Noroccidente
6500000,304.0,3.0,4.0,2.0,Noroccidente
1200000,67.0,2.0,2.0,1.0,Noroccidente
1000000,48.0,1.0,1.0,1.0,Noroccidente
1200000,65.0,3.0,2.0,1.0,Noroccidente
1455000,34.0,1.0,1.0,1.0,Noroccidente
653940,64.0,2.0,1.0,0.0,Suroccidente
1500000,42.0,1.0,1.0,1.0,Noroccidente
1725000,40.0,1.0,1.0,1.0,Noroccidente
1280000,138.0,3.0,2.0,1.0,Noroccidente
1400000,60.0,2.0,2.0,1.0,Noroccidente
1653000,94.98,2.0,4.0,1.0,Noroccidente
1150000,113.0,2.0,1.0,1.0,Noroccidente
2500000,45.0,1.0,1.0,1.0,Noroccidente
1700000,76.0,3.0,2.0,1.0,Noroccidente
1100000,60.0,3.0,2.0,1.0,Suroccidente
1400000,42.0,1.0,1.0,1.0,Noroccidente
1300000,100.0,3.0,2.0,1.0,Noroccidente
8000000,431.0,4.0,4.0,3.0,Noroccidente
1250000,76.0,2.0,1.0,1.0,Noroccidente
3000000,206.0,4.0,5.0,2.0,Noroccidente
1600000,60.0,2.0,3.0,1.0,Noroccidente
850000,50.0,1.0,1.0,0.0,Noroccidente
1745000,100.0,3.0,3.0,2.0,Noroccidente
1800000,96.0,3.0,2.0,2.0,Noroccidente
1100000,38.0,1.0,1.0,1.0,Noroccidente
1650000,56.0,2.0,2.0,1.0,Noroccidente
1401300,120.0,3.0,2.0,1.0,Noroccidente
3255000,100.0,3.0,3.0,1.0,Noroccidente
